entity_type,id,parent_id,building_code,building_name,floor,room_no,name,category,features,note
facility,facility:BLD-101:1fac3a34fba12dc0,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,전북은행,금융시설,"내부 무더위쉼터 및 실내 오락기구(테이블 사커) 있음. 외국인 통역사 상주. 운영: 평일 09:00~16:00, 문의: 063-270-3644","101호 / ATM 4대(공과금 1, 출금 3)"
facility,facility:BLD-101:19c721c0aa4a0c7e,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,안경점,상업·편의시설,"운영: 평일 08:30~18:00, 문의: 063-252-5591",105호
facility,facility:BLD-101:50b857d6b0e1a7f3,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,커피점,카페·음료,"푸드&커피 취급. 운영: 학기중 평일 08:30~18:00 / 방학중 평일 09:00~18:00, 문의: 063-270-2152",111호
facility,facility:BLD-101:2c867f24beda05e3,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,관리사무실,관리시설,외부에 택배 보관 불허(분실 시 책임지지 않음),
facility,facility:BLD-101:db67b8174ce70f0f,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,우체국,우편·금융시설,"운영: 평일 09:00~18:00(당일발송 접수 16:55까지, 점심시간 12:30~13:30), 문의: 063-270-3643",109호 / 학생타운 내부에 우체국 365코너 ATM(통장정리기) 있음
facility,facility:BLD-101:22859db2ec35ca49,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,미용실,상업·편의시설,"운영: 평일 09:30~18:00(둘째·넷째 토요일 정상운영), 문의: 063-272-3534",106호
facility,facility:BLD-101:178e75cee46758d8,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,이용원,상업·편의시설,"운영: 평일 08:00~18:00 / 토요일 08:00~16:00, 문의: 063-270-2155",107호
facility,facility:BLD-101:2d511bb786019f49,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,서점&문구 (호남문고),상업·편의시설,"교내 호남문고(서점, 문구, 기념품점 입점). 운영: 평일 08:00~19:00, 문의: 063-270-2170",102호
facility,facility:BLD-101:ad9cb31fd18ba1d0,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,기념품점,상업·편의시설,"호남문고 내 위치. 바시티 자켓, 모자, 그립톡, 키링 등 판매. 운영: 학기 평일 08:30~18:30 / 방학 평일 11:00~15:00, 문의: 063-270-2151",102호
facility,facility:BLD-101:da66b4dac5689044,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,편의점,상업·편의시설,생협협동조합 편의점. 24시간 운영. 문의: 063-270-2153,112호
facility,facility:BLD-101:8d3c29bb6725d0fe,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,전북대학교신문사 배포함,안내·편의시설,교내 신문 자유 배포용 나무 상자,
facility,facility:BLD-101:104a8552500a354c,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,증명서 발급용 PC,행정·편의시설,증명서 발급용 PC. 문의: 학사지원과 063-270-2094,
facility,facility:BLD-101:2e992b0bc3e97ee2,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,복사실,출력·편의시설,"복사, 인쇄, 제본, 코팅, 물품 판매 등. 카톡(magiciv80)/전화(010-6224-3080) 예약 가능. 24시간 셀프 프린트 가능 / 대면운영: 평일 08:30~19:00",110호 / 비대면 수령 시 선입금 후 이름표 확인
facility,facility:BLD-101:20e1a636bf7abbf1,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,흑백 인쇄/복사,출력서비스,"A4/B5 60원, B4 100원, A3 150원",복사실(110호)
facility,facility:BLD-101:338d1ea0e7dc0e62,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,컬러 인쇄/복사,출력서비스,"A4/B5 200원 이상, A3/B4 1,000원 이상",복사실(110호)
facility,facility:BLD-101:1f6f3d5686dd22e7,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,책 복사(스캔),제본서비스,"비절단: Page당 200원+인쇄비, 절단: Page당 100원+인쇄비 (공임비 포함)",복사실(110호)
facility,facility:BLD-101:d5d272430ada3a87,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,스프링 제본,제본서비스,"A4/B5 3,000원, A3/B4 4,000원 (신학기 2주간 할인가 적용 가능)",복사실(110호)
facility,facility:BLD-101:fdadc768fe9202d9,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,코팅,기타서비스,"A4 1,000원, A3 2,000원",복사실(110호)
facility,facility:BLD-101:4d0d916d33251033,floor:building:BLD-101:1층,BLD-101,학생타운,1층,,문구용품 구매,기타서비스,"A4 종이 4장 100원, 대봉투 150원, L자 파일 200원, 둥근 쫄대 파일 300원",복사실(110호)
facility,facility:BLD-101:91b2701e4e20baab,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-1,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:899bcbdb23b82baa,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-2,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:c2c94b18785803eb,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-3,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:bbfa959c76459e66,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-4,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:47dc21047fa36d77,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-5,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:85bbdf7c7c4639ff,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-6,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:f1a3060e611e604c,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-7,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:dc6d4d9b2a419607,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-8,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:a1c0b7981aae3b75,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-9,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:49416757274c1646,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,동아리방-10,동아리공간,동아리 활동 공간,
facility,facility:BLD-101:812543815263884d,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,개별상담실-1,상담공간,개별 상담 공간,
facility,facility:BLD-101:ec05006d913b1673,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,개별상담실-2,상담공간,개별 상담 공간,
facility,facility:BLD-101:60415d34b8816801,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,개별상담실-3,상담공간,개별 상담 공간,
facility,facility:BLD-101:44cc46e77339e434,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,방송국편성실,방송시설,,
facility,facility:BLD-101:099038b770e00428,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,신문방송사 주간실 및 행정실,기관·행정시설,신문방송사 전용 쓰레기 분리장 있음. 문의: 063-270-3537,231호
facility,facility:BLD-101:3c1ec9a44c60d8d0,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,영자신문사편집국,기관·행정시설,,
facility,facility:BLD-101:3bdd13e8fcf2c6fb,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,대학신문사편집국,기관·행정시설,,
facility,facility:BLD-101:f5c4538a9cf07d58,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,대학신문편집실,기관·행정시설,,
facility,facility:BLD-101:a51402c9d09718fc,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,편집국장실,기관·행정시설,,
facility,facility:BLD-101:5fb819491caecef3,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,신문방송사자료보관실,자료보관실,,
facility,facility:BLD-101:08fc064fc1bf720c,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,방송국조정실,방송시설,,
facility,facility:BLD-101:9ad9372115e23f66,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,스튜디오실,방송시설,,
facility,facility:BLD-101:785372f92e671b64,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,방송국 글방 및 장비보관실,방송시설,,
facility,facility:BLD-101:8a55daced4feac3c,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,방송국영상편집실,방송시설,,
facility,facility:BLD-101:92d7ba466f6e17f6,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,취업진로지원사무실,기관·행정시설,문의: 063-270-4834,218호
facility,facility:BLD-101:682328a98239d6c2,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,취업진로지원과장실,기관·행정시설,,
facility,facility:BLD-101:4cd1d56f358826cd,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,취업진로지원회의실,회의공간,,
facility,facility:BLD-101:70b750c41741be41,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,A.I.모의면접실,학습·취업지원시설,개인화된 면접 공간(6개 방) 및 AI 면접 코칭 시스템 제공. 면접복 대여 가능. 오아시스 시스템 예약 후 이용,220호 / 평일 09:00~18:00 (점심 12~13시 제외)
facility,facility:BLD-101:eb4e1669c77ef8ac,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,소비자생활협동조합,기관·행정시설,문의: 063-270-2151,217호
facility,facility:BLD-101:dd529de010beb329,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,집중심화교육프로그램실,교육시설,,
facility,facility:BLD-101:3f08f639bebcfd80,floor:building:BLD-101:2층,BLD-101,학생타운,2층,,전북대학교신문사 배포함,안내·편의시설,교내 신문 자유 배포용 나무 상자,
facility,facility:BLD-101:8eafc3f30fbb83ff,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-1,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:c507497a1f5da057,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-2,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:28ba88d877ca62b1,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-3,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:dd1a8b495e5fdd79,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-4,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:de9f59bc86c1745d,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-5,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:f36b69b5f1eccb5b,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-6,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:bdb69ec126a570b0,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-7,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:281d2eb8f1ad6181,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-8,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:b0058f712ba3d038,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-9,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:3e2e23cef0546c5b,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-10,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:3dce6bb232b3a004,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-11,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:86dba59f563b4d78,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-12,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:857cc78ff2b00745,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-13,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:289c63144eb838a2,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-14,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:5120207113af1064,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-15,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:42962c4e21015a14,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-16,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:1f2d65f004c9bdf4,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-17,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:37bbbce57a74369c,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-18,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:4620bf1ce3cf9325,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-19,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:3a92c63dd78d4048,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-20,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:525e533992b6d0a9,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-21,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:e103068206e065ce,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-22,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:19e98dfe2c098656,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-23,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:751ae9815ccd3074,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-24,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:51d4d7564514f165,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-25,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:9b5177c5779c0237,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-26,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:2184808707914a07,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-27,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:2100aef801912286,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-28,동아리공간,방음 시설이 된 동아리 활동 공간,
facility,facility:BLD-101:d7724942f235057b,floor:building:BLD-101:3층,BLD-101,학생타운,3층,,방음동아리방-29,동아리공간,방음 시설이 된 동아리 활동 공간,
